"DateTime","Monthly Listeners","Flags on series","Flags on series","Flags on series","Change","Flags on series","Flags on series"
"2019-05-04 00:00:00",271751,,,,628
"2019-05-05 00:00:00",272022,,,,271
"2019-05-06 00:00:00",272293,,,,271
"2019-05-07 00:00:00",272564,,,,271
"2019-05-08 00:00:00",272836,,,,272
"2019-05-09 00:00:00",273107,,,,271
"2019-05-10 00:00:00",273378,,,,271
"2019-05-11 00:00:00",273649,,,,271
"2019-05-12 00:00:00",273920,,,,271
"2019-05-13 00:00:00",274191,,,,271
"2019-05-14 00:00:00",274462,,,,271
"2019-05-15 00:00:00",274733,,,,271
"2019-05-16 00:00:00",275005,,,,272
"2019-05-17 00:00:00",275276,,,,271
"2019-05-18 00:00:00",275547,,,,271
"2019-05-19 00:00:00",275818,,,,271
"2019-05-20 00:00:00",276089,,,,271
"2019-05-21 00:00:00",276360,,,,271
"2019-05-22 00:00:00",276631,,,,271
"2019-05-23 00:00:00",276902,,,,271
"2019-05-24 00:00:00",277174,,,,272
"2019-05-25 00:00:00",277445,,,,271
"2019-05-26 00:00:00",277716,,,,271
"2019-05-27 00:00:00",277987,,,,271
"2019-05-28 00:00:00",278258,,,,271
"2019-05-29 00:00:00",278529,,,,271
"2019-05-30 00:00:00",278800,,,,271
"2019-05-31 00:00:00",279071,,,,271
"2019-06-01 00:00:00",279343,,,,272
"2019-06-02 00:00:00",279614,,,,271
"2019-06-03 00:00:00",279885,,,,271
"2019-06-04 00:00:00",280156,,,,271
"2019-06-05 00:00:00",280427,,,,271
"2019-06-06 00:00:00",280698,,,,271
"2019-06-07 00:00:00",280969,,,,271
"2019-06-08 00:00:00",281240,,,,271
"2019-06-09 00:00:00",281512,,,,272
"2019-06-10 00:00:00",281783,,,,271
"2019-06-11 00:00:00",282054,,,,271
"2019-06-12 00:00:00",282325,,,,271
"2019-06-13 00:00:00",282596,,,,271
"2019-06-14 00:00:00",282867,,,,271
"2019-06-15 00:00:00",283138,,,,271
"2019-06-16 00:00:00",283409,,,,271
"2019-06-17 00:00:00",283681,,,,272
"2019-06-18 00:00:00",283952,,,,271
"2019-06-19 00:00:00",284223,,,,271
"2019-06-20 00:00:00",284494,,,,271
"2019-06-21 00:00:00",284765,,,,271
"2019-06-22 00:00:00",285036,,,,271
"2019-06-23 00:00:00",285307,,,,271
"2019-06-24 00:00:00",285579,,,,272
"2019-06-25 00:00:00",285850,,,,271
"2019-06-26 00:00:00",286121,,,,271
"2019-06-27 00:00:00",286392,,,,271
"2019-06-28 00:00:00",286663,,,,271
"2019-06-29 00:00:00",286934,,,,271
"2019-06-30 00:00:00",287205,,,,271
"2019-07-01 00:00:00",287476,,,,271
"2019-07-02 00:00:00",287748,,,,272
"2019-07-03 00:00:00",288019,,,,271
"2019-07-04 00:00:00",288290,,,,271
"2019-07-05 00:00:00",288561,,,,271
"2019-07-06 00:00:00",288832,,,,271
"2019-07-07 00:00:00",289103,,,,271
"2019-07-08 00:00:00",289374,,,,271
"2019-07-09 00:00:00",289645,,,,271
"2019-07-10 00:00:00",289917,,,,272
"2019-07-11 00:00:00",290188,,,,271
"2019-07-12 00:00:00",290459,,,,271
"2019-07-13 00:00:00",290730,,,,271
"2019-07-14 00:00:00",291001,,,,271
"2019-07-15 00:00:00",291272,,,,271
"2019-07-16 00:00:00",291543,,,,271
"2019-07-17 00:00:00",291814,,,,271
"2019-07-18 00:00:00",292086,,,,272
"2019-07-19 00:00:00",292357,,,,271
"2019-07-20 00:00:00",292628,,,,271
"2019-07-21 00:00:00",292899,,,,271
"2019-07-22 00:00:00",293170,,,,271
"2019-07-23 00:00:00",293441,,,,271
"2019-07-24 00:00:00",293712,,,,271
"2019-07-25 00:00:00",293983,,,,271
"2019-07-26 00:00:00",294255,,,,272
"2019-07-27 00:00:00",294526,,,,271
"2019-07-28 00:00:00",294797,,,,271
"2019-07-29 00:00:00",295068,,,,271
"2019-07-30 00:00:00",295339,,,,271
"2019-07-31 00:00:00",295610,,,,271
"2019-08-01 00:00:00",295881,,,,271
"2019-08-02 00:00:00",296152,,,,271
"2019-08-03 00:00:00",296424,,,,272
"2019-08-04 00:00:00",296695,,,,271
"2019-08-05 00:00:00",296966,,,,271
"2019-08-06 00:00:00",297237,,,,271
"2019-08-07 00:00:00",297508,,,,271
"2019-08-08 00:00:00",297779,,,,271
"2019-08-09 00:00:00",298050,,,,271
"2019-08-10 00:00:00",298322,,,,272
"2019-08-11 00:00:00",298593,,,,271
"2019-08-12 00:00:00",298864,,,,271
"2019-08-13 00:00:00",299135,,,,271
"2019-08-14 00:00:00",299406,,,,271
"2019-08-15 00:00:00",299677,,,,271
"2019-08-16 00:00:00",299948,,,,271
"2019-08-17 00:00:00",300219,,,,271
"2019-08-18 00:00:00",300491,,,,272
"2019-08-19 00:00:00",300762,,,,271
"2019-08-20 00:00:00",301033,,,,271
"2019-08-21 00:00:00",301304,,,,271
"2019-08-22 00:00:00",301575,,,,271
"2019-08-23 00:00:00",301846,,,,271
"2019-08-24 00:00:00",302117,,,,271
"2019-08-25 00:00:00",302388,,,,271
"2019-08-26 00:00:00",302660,,,,272
"2019-08-27 00:00:00",302931,,,,271
"2019-08-28 00:00:00",303202,,,,271
"2019-08-29 00:00:00",303473,,,,271
"2019-08-30 00:00:00",303744,,,,271
"2019-08-31 00:00:00",304015,,,,271
"2019-09-01 00:00:00",304286,,,,271
"2019-09-02 00:00:00",304557,,,,271
"2019-09-03 00:00:00",304829,,,,272
"2019-09-04 00:00:00",305100,,,,271
"2019-09-05 00:00:00",305371,,,,271
"2019-09-06 00:00:00",305642,,,,271
"2019-09-07 00:00:00",305913,,,,271
"2019-09-08 00:00:00",306184,,,,271
"2019-09-09 00:00:00",306455,,,,271
"2019-09-10 00:00:00",306726,,,,271
"2019-09-11 00:00:00",306998,,,,272
"2019-09-12 00:00:00",307269,,,,271
"2019-09-13 00:00:00",307540,,,,271
"2019-09-14 00:00:00",307811,,,,271
"2019-09-15 00:00:00",308082,,,,271
"2019-09-16 00:00:00",308353,,,,271
"2019-09-17 00:00:00",308624,,,,271
"2019-09-18 00:00:00",308895,,,,271
"2019-09-19 00:00:00",309167,,,,272
"2019-09-20 00:00:00",309438,,,,271
"2019-09-21 00:00:00",309709,,,,271
"2019-09-22 00:00:00",309980,,,,271
"2019-09-23 00:00:00",310251,,,,271
"2019-09-24 00:00:00",310522,,,,271
"2019-09-25 00:00:00",310793,,,,271
"2019-09-26 00:00:00",311065,,,,272
"2019-09-27 00:00:00",311336,,,,271
"2019-09-28 00:00:00",311607,,,,271
"2019-09-29 00:00:00",311878,,,,271
"2019-09-30 00:00:00",312149,,,,271
"2019-10-01 00:00:00",312420,,,,271
"2019-10-02 00:00:00",312691,,,,271
"2019-10-03 00:00:00",312962,,,,271
"2019-10-04 00:00:00",313234,,,,272
"2019-10-05 00:00:00",313505,,,,271
"2019-10-06 00:00:00",313776,,,,271
"2019-10-07 00:00:00",314047,,,,271
"2019-10-08 00:00:00",314318,,,,271
"2019-10-09 00:00:00",314589,,,,271
"2019-10-10 00:00:00",314860,,,,271
"2019-10-11 00:00:00",315131,,,,271
"2019-10-12 00:00:00",315403,,,,272
"2019-10-13 00:00:00",315674,,,,271
"2019-10-14 00:00:00",315945,,,,271
"2019-10-15 00:00:00",316216,,,,271
"2019-10-16 00:00:00",316487,,,,271
"2019-10-17 00:00:00",316758,,,,271
"2019-10-18 00:00:00",317029,,,,271
"2019-10-19 00:00:00",317300,,,,271
"2019-10-20 00:00:00",317572,,,,272
"2019-10-21 00:00:00",317843,,,,271
"2019-10-22 00:00:00",318114,,,,271
"2019-10-23 00:00:00",318385,,,,271
"2019-10-24 00:00:00",318656,,,,271
"2019-10-25 00:00:00",318927,,,,271
"2019-10-26 00:00:00",319198,,,,271
"2019-10-27 00:00:00",319469,,,,271
"2019-10-28 00:00:00",319741,,,,272
"2019-10-29 00:00:00",320012,,,,271
"2019-10-30 00:00:00",320283,,,,271
"2019-10-31 00:00:00",320554,,,,271
"2019-11-01 00:00:00",320825,,,,271
"2019-11-02 00:00:00",321096,,,,271
"2019-11-03 00:00:00",321367,,,,271
"2019-11-04 00:00:00",321638,,,,271
"2019-11-05 00:00:00",321910,,,,272
"2019-11-06 00:00:00",322181,,,,271
"2019-11-07 00:00:00",322452,,,,271
"2019-11-08 00:00:00",322723,,,,271
"2019-11-09 00:00:00",322723,,,,0
"2019-11-10 00:00:00",329568,,,,6845
"2019-11-11 00:00:00",336155,,,,6587
"2019-11-12 00:00:00",342543,,,,6388
"2019-11-13 00:00:00",349818,,,,7275
"2019-11-14 00:00:00",356159,,,,6341
"2019-11-15 00:00:00",361059,,,,4900
"2019-11-16 00:00:00",364980,,,,3921
"2019-11-17 00:00:00",368261,,,,3281
"2019-11-18 00:00:00",372098,,,,3837
"2019-11-19 00:00:00",375949,,,,3851
